"No.","Time","Source","Destination","Protocol","Length","Info"
"1441","1.487146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1442","1.487160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1443","1.488147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1444","1.488163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1445","1.489149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1446","1.489166","host","1.2.1","USB","27","URB_INTERRUPT in"
"1447","1.490147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1448","1.490161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1449","1.491147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1450","1.491162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1451","1.492147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1452","1.492161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1453","1.493148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1454","1.493165","host","1.2.1","USB","27","URB_INTERRUPT in"
"1455","1.494147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1456","1.494161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1457","1.495146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1458","1.495161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1459","1.496147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1460","1.496164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1461","1.497152","1.2.1","host","USB","40","URB_INTERRUPT in"
"1462","1.497177","host","1.2.1","USB","27","URB_INTERRUPT in"
"1463","1.498150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1464","1.498171","host","1.2.1","USB","27","URB_INTERRUPT in"
"1465","1.499149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1466","1.499168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1467","1.500149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1468","1.500168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1469","1.501150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1470","1.501171","host","1.2.1","USB","27","URB_INTERRUPT in"
"1471","1.502149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1472","1.502166","host","1.2.1","USB","27","URB_INTERRUPT in"
"1473","1.503147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1474","1.503164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1475","1.504146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1476","1.504161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1477","1.505149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1478","1.505168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1479","1.506147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1480","1.506166","host","1.2.1","USB","27","URB_INTERRUPT in"
"1481","1.507146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1482","1.507161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1483","1.508147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1484","1.508162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1485","1.509149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1486","1.509168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1487","1.510149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1488","1.510167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1489","1.511147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1490","1.511162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1491","1.512146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1492","1.512161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1493","1.513147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1494","1.513166","host","1.2.1","USB","27","URB_INTERRUPT in"
"1495","1.514148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1496","1.514166","host","1.2.1","USB","27","URB_INTERRUPT in"
"1497","1.515147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1498","1.515163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1499","1.516146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1500","1.516161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1501","1.517146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1502","1.517160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1503","1.519150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1504","1.519173","host","1.2.1","USB","27","URB_INTERRUPT in"
"1505","1.520147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1506","1.520164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1507","1.521148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1508","1.521163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1509","1.522150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1510","1.522169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1511","1.523147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1512","1.523162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1513","1.524146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1514","1.524161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1515","1.525146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1516","1.525161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1517","1.526149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1518","1.526166","host","1.2.1","USB","27","URB_INTERRUPT in"
"1519","1.527146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1520","1.527161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1521","1.528146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1522","1.528160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1523","1.529146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1524","1.529160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1525","1.530149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1526","1.530167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1527","1.531147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1528","1.531162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1529","1.532146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1530","1.532161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1531","1.533149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1532","1.533167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1533","1.534150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1534","1.534169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1536","1.535148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1537","1.535163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1539","1.536145","1.2.1","host","USB","40","URB_INTERRUPT in"
"1540","1.536160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1541","1.537152","1.2.1","host","USB","40","URB_INTERRUPT in"
"1542","1.537168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1543","1.538147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1544","1.538164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1545","1.539148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1546","1.539165","host","1.2.1","USB","27","URB_INTERRUPT in"
"1547","1.540147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1548","1.540162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1549","1.541146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1550","1.541160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1551","1.542146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1552","1.542159","host","1.2.1","USB","27","URB_INTERRUPT in"
"1553","1.543150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1554","1.543170","host","1.2.1","USB","27","URB_INTERRUPT in"
"1555","1.544147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1556","1.544163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1557","1.545147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1558","1.545161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1559","1.546147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1560","1.546164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1561","1.547153","1.2.1","host","USB","40","URB_INTERRUPT in"
"1562","1.547177","host","1.2.1","USB","27","URB_INTERRUPT in"
"1563","1.548148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1564","1.548165","host","1.2.1","USB","27","URB_INTERRUPT in"
"1565","1.549149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1566","1.549168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1567","1.550149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1568","1.550167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1569","1.552155","1.2.1","host","USB","40","URB_INTERRUPT in"
"1570","1.552182","host","1.2.1","USB","27","URB_INTERRUPT in"
"1571","1.553149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1572","1.553168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1573","1.554149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1574","1.554169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1575","1.555151","1.2.1","host","USB","40","URB_INTERRUPT in"
"1576","1.555174","host","1.2.1","USB","27","URB_INTERRUPT in"
"1577","1.556150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1578","1.556171","host","1.2.1","USB","27","URB_INTERRUPT in"
"1579","1.557149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1580","1.557167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1581","1.558147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1582","1.558164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1583","1.559148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1584","1.559168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1585","1.560149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1586","1.560170","host","1.2.1","USB","27","URB_INTERRUPT in"
"1587","1.561148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1588","1.561167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1589","1.562147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1590","1.562163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1591","1.563149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1592","1.563167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1593","1.564150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1594","1.564172","host","1.2.1","USB","27","URB_INTERRUPT in"
"1595","1.565148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1596","1.565168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1597","1.566151","1.2.1","host","USB","40","URB_INTERRUPT in"
"1598","1.566172","host","1.2.1","USB","27","URB_INTERRUPT in"
"1599","1.567149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1600","1.567169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1602","1.568149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1603","1.568168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1605","1.569148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1606","1.569154","host","1.2.1","USB","27","URB_INTERRUPT in"
"1607","1.570147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1608","1.570161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1609","1.571145","1.2.1","host","USB","40","URB_INTERRUPT in"
"1610","1.571160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1611","1.572149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1612","1.572167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1613","1.573146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1614","1.573162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1615","1.574146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1616","1.574160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1617","1.575166","1.2.1","host","USB","40","URB_INTERRUPT in"
"1618","1.575180","host","1.2.1","USB","27","URB_INTERRUPT in"
"1619","1.576148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1620","1.576165","host","1.2.1","USB","27","URB_INTERRUPT in"
"1621","1.577146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1622","1.577161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1623","1.578146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1624","1.578159","host","1.2.1","USB","27","URB_INTERRUPT in"
"1625","1.579148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1626","1.579161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1627","1.580147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1628","1.580163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1629","1.581147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1630","1.581161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1631","1.582146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1632","1.582160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1633","1.583146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1634","1.583160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1635","1.584147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1636","1.584163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1637","1.585148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1638","1.585164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1639","1.586147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1640","1.586163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1641","1.587147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1642","1.587162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1643","1.588146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1644","1.588162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1645","1.589148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1646","1.589168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1647","1.590149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1648","1.590169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1649","1.591150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1650","1.591171","host","1.2.1","USB","27","URB_INTERRUPT in"
"1651","1.592147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1652","1.592162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1653","1.593151","1.2.1","host","USB","40","URB_INTERRUPT in"
"1654","1.593176","host","1.2.1","USB","27","URB_INTERRUPT in"
"1655","1.594150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1656","1.594170","host","1.2.1","USB","27","URB_INTERRUPT in"
"1657","1.595150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1658","1.595169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1659","1.596150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1660","1.596169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1661","1.598151","1.2.1","host","USB","40","URB_INTERRUPT in"
"1662","1.598174","host","1.2.1","USB","27","URB_INTERRUPT in"
"1663","1.599150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1664","1.599171","host","1.2.1","USB","27","URB_INTERRUPT in"
"1665","1.600149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1666","1.600169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1667","1.601150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1668","1.601173","host","1.2.1","USB","27","URB_INTERRUPT in"
"1669","1.602149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1670","1.602169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1671","1.603149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1672","1.603167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1673","1.604147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1674","1.604164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1675","1.605149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1676","1.605168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1677","1.606147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1678","1.606163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1679","1.607146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1680","1.607160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1681","1.608147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1682","1.608161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1683","1.609148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1684","1.609166","host","1.2.1","USB","27","URB_INTERRUPT in"
"1685","1.610147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1686","1.610165","host","1.2.1","USB","27","URB_INTERRUPT in"
"1687","1.611148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1688","1.611165","host","1.2.1","USB","27","URB_INTERRUPT in"
"1689","1.612147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1690","1.612163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1691","1.613147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1692","1.613163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1693","1.614152","1.2.1","host","USB","40","URB_INTERRUPT in"
"1694","1.614177","host","1.2.1","USB","27","URB_INTERRUPT in"
"1695","1.615151","1.2.1","host","USB","40","URB_INTERRUPT in"
"1696","1.615172","host","1.2.1","USB","27","URB_INTERRUPT in"
"1697","1.616149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1698","1.616168","host","1.2.1","USB","27","URB_INTERRUPT in"
"1699","1.617149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1700","1.617169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1701","1.618151","1.2.1","host","USB","40","URB_INTERRUPT in"
"1702","1.618173","host","1.2.1","USB","27","URB_INTERRUPT in"
"1703","1.619147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1704","1.619163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1705","1.620146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1706","1.620161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1707","1.621146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1708","1.621162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1709","1.622150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1710","1.622170","host","1.2.1","USB","27","URB_INTERRUPT in"
"1711","1.623147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1712","1.623164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1713","1.624147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1714","1.624161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1715","1.625147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1716","1.625161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1717","1.627150","1.2.1","host","USB","40","URB_INTERRUPT in"
"1718","1.627172","host","1.2.1","USB","27","URB_INTERRUPT in"
"1719","1.628147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1720","1.628164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1721","1.629146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1722","1.629161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1723","1.630146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1724","1.630162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1725","1.632149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1726","1.632169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1728","1.633146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1729","1.633161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1731","1.634151","1.2.1","host","USB","40","URB_INTERRUPT in"
"1732","1.634159","host","1.2.1","USB","27","URB_INTERRUPT in"
"1733","1.635149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1734","1.635167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1735","1.636146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1736","1.636161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1737","1.637146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1738","1.637160","host","1.2.1","USB","27","URB_INTERRUPT in"
"1739","1.639148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1740","1.639167","host","1.2.1","USB","27","URB_INTERRUPT in"
"1741","1.641146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1742","1.641163","host","1.2.1","USB","27","URB_INTERRUPT in"
"1743","1.643149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1744","1.643169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1745","1.645148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1746","1.645165","host","1.2.1","USB","27","URB_INTERRUPT in"
"1747","1.646146","1.2.1","host","USB","40","URB_INTERRUPT in"
"1748","1.646161","host","1.2.1","USB","27","URB_INTERRUPT in"
"1749","1.649149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1750","1.649171","host","1.2.1","USB","27","URB_INTERRUPT in"
"1751","1.651149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1752","1.651169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1753","1.652148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1754","1.652164","host","1.2.1","USB","27","URB_INTERRUPT in"
"1755","1.654147","1.2.1","host","USB","40","URB_INTERRUPT in"
"1756","1.654162","host","1.2.1","USB","27","URB_INTERRUPT in"
"1757","1.656148","1.2.1","host","USB","40","URB_INTERRUPT in"
"1758","1.656169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1759","1.659149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1760","1.659169","host","1.2.1","USB","27","URB_INTERRUPT in"
"1761","1.660149","1.2.1","host","USB","40","URB_INTERRUPT in"
"1762","1.660166","host","1.2.1","USB","27","URB_INTERRUPT in"
